t, c	M(t), рад	E(t), рад	Teta(t), с	
6689	4.66203	3.48169	3.34238
6690	4.66273	3.48239	3.34279
6691	4.66343	3.48309	3.34321
6692	4.66412	3.48378	3.34363
6693	4.66482	3.48448	3.34405
6694	4.66552	3.48518	3.34446
6695	4.66621	3.48587	3.34488
6696	4.66691	3.48657	3.3453
6697	4.66761	3.48727	3.34571
6698	4.66831	3.48797	3.34613
6699	4.669	3.48866	3.34655
6700	4.6697	3.48936	3.34696
6701	4.6704	3.49006	3.34738
6702	4.67109	3.49075	3.3478
6703	4.67179	3.49145	3.34822
6704	4.67249	3.49215	3.34863
6705	4.67318	3.49284	3.34905
6706	4.67388	3.49354	3.34947
6707	4.67458	3.49424	3.34988
6708	4.67528	3.49494	3.3503
6709	4.67597	3.49563	3.35072
6710	4.67667	3.49633	3.35114
6711	4.67737	3.49703	3.35155
6712	4.67806	3.49772	3.35197
6713	4.67876	3.49842	3.35239
6714	4.67946	3.49912	3.35281
6715	4.68015	3.49981	3.35322
6716	4.68085	3.50051	3.35364
6717	4.68155	3.50121	3.35406
6718	4.68225	3.5019	3.35448
6719	4.68294	3.5026	3.35489
6720	4.68364	3.5033	3.35531
6721	4.68434	3.504	3.35573
6722	4.68503	3.50469	3.35615
6723	4.68573	3.50539	3.35657
6724	4.68643	3.50609	3.35698
6725	4.68712	3.50678	3.3574
6726	4.68782	3.50748	3.35782
6727	4.68852	3.50818	3.35824
6728	4.68921	3.50887	3.35865
6729	4.68991	3.50957	3.35907
6730	4.69061	3.51027	3.35949
6731	4.69131	3.51097	3.35991
6732	4.692	3.51166	3.36033
6733	4.6927	3.51236	3.36075
6734	4.6934	3.51306	3.36116
6735	4.69409	3.51375	3.36158
6736	4.69479	3.51445	3.362
6737	4.69549	3.51515	3.36242
6738	4.69618	3.51584	3.36284
6739	4.69688	3.51654	3.36326
6740	4.69758	3.51724	3.36367
6741	4.69828	3.51794	3.36409
6742	4.69897	3.51863	3.36451
6743	4.69967	3.51933	3.36493
6744	4.70037	3.52003	3.36535
6745	4.70106	3.52072	3.36577
6746	4.70176	3.52142	3.36618
6747	4.70246	3.52212	3.3666
6748	4.70315	3.52281	3.36702
6749	4.70385	3.52351	3.36744
6750	4.70455	3.52421	3.36786
6751	4.70525	3.5249	3.36828
6752	4.70594	3.5256	3.3687
6753	4.70664	3.5263	3.36912
6754	4.70734	3.527	3.36954
6755	4.70803	3.52769	3.36995
6756	4.70873	3.52839	3.37037
6757	4.70943	3.52909	3.37079
6758	4.71012	3.52978	3.37121
6759	4.71082	3.53048	3.37163
6760	4.71152	3.53118	3.37205
6761	4.71221	3.53187	3.37247
6762	4.71291	3.53257	3.37289
6763	4.71361	3.53327	3.37331
6764	4.71431	3.53397	3.37373
6765	4.715	3.53466	3.37415
6766	4.7157	3.53536	3.37457
6767	4.7164	3.53606	3.37498
6768	4.71709	3.53675	3.3754
6769	4.71779	3.53745	3.37582
6770	4.71849	3.53815	3.37624
6771	4.71918	3.53884	3.37666
6772	4.71988	3.53954	3.37708
6773	4.72058	3.54024	3.3775
6774	4.72128	3.54094	3.37792
6775	4.72197	3.54163	3.37834
6776	4.72267	3.54233	3.37876
6777	4.72337	3.54303	3.37918
6778	4.72406	3.54372	3.3796
6779	4.72476	3.54442	3.38002
6780	4.72546	3.54512	3.38044
6781	4.72615	3.54581	3.38086
6782	4.72685	3.54651	3.38128
6783	4.72755	3.54721	3.3817
6784	4.72825	3.5479	3.38212
6785	4.72894	3.5486	3.38254
6786	4.72964	3.5493	3.38296
6787	4.73034	3.55	3.38338
6788	4.73103	3.55069	3.3838
6789	4.73173	3.55139	3.38422
6790	4.73243	3.55209	3.38464
6791	4.73312	3.55278	3.38506
6792	4.73382	3.55348	3.38548
6793	4.73452	3.55418	3.3859
6794	4.73521	3.55487	3.38632
6795	4.73591	3.55557	3.38674
6796	4.73661	3.55627	3.38716
6797	4.73731	3.55697	3.38759
6798	4.738	3.55766	3.38801
6799	4.7387	3.55836	3.38843
6800	4.7394	3.55906	3.38885
6801	4.74009	3.55975	3.38927
6802	4.74079	3.56045	3.38969
6803	4.74149	3.56115	3.39011
6804	4.74218	3.56184	3.39053
6805	4.74288	3.56254	3.39095
6806	4.74358	3.56324	3.39137
6807	4.74428	3.56394	3.39179
6808	4.74497	3.56463	3.39221
6809	4.74567	3.56533	3.39264
6810	4.74637	3.56603	3.39306
6811	4.74706	3.56672	3.39348
6812	4.74776	3.56742	3.3939
6813	4.74846	3.56812	3.39432
6814	4.74915	3.56881	3.39474
6815	4.74985	3.56951	3.39516
6816	4.75055	3.57021	3.39558
6817	4.75125	3.5709	3.39601
6818	4.75194	3.5716	3.39643
6819	4.75264	3.5723	3.39685
6820	4.75334	3.573	3.39727
6821	4.75403	3.57369	3.39769
6822	4.75473	3.57439	3.39811
6823	4.75543	3.57509	3.39853
6824	4.75612	3.57578	3.39896
6825	4.75682	3.57648	3.39938
6826	4.75752	3.57718	3.3998
6827	4.75821	3.57787	3.40022
6828	4.75891	3.57857	3.40064
6829	4.75961	3.57927	3.40107
6830	4.76031	3.57997	3.40149
6831	4.761	3.58066	3.40191
6832	4.7617	3.58136	3.40233
6833	4.7624	3.58206	3.40275
6834	4.76309	3.58275	3.40318
6835	4.76379	3.58345	3.4036
6836	4.76449	3.58415	3.40402
6837	4.76518	3.58484	3.40444
6838	4.76588	3.58554	3.40486
6839	4.76658	3.58624	3.40529
6840	4.76728	3.58694	3.40571
6841	4.76797	3.58763	3.40613
6842	4.76867	3.58833	3.40655
6843	4.76937	3.58903	3.40698
6844	4.77006	3.58972	3.4074
6845	4.77076	3.59042	3.40782
6846	4.77146	3.59112	3.40824
6847	4.77215	3.59181	3.40867
6848	4.77285	3.59251	3.40909
6849	4.77355	3.59321	3.40951
6850	4.77425	3.5939	3.40993
6851	4.77494	3.5946	3.41036
6852	4.77564	3.5953	3.41078
6853	4.77634	3.596	3.4112
6854	4.77703	3.59669	3.41163
6855	4.77773	3.59739	3.41205
6856	4.77843	3.59809	3.41247
6857	4.77912	3.59878	3.4129
6858	4.77982	3.59948	3.41332
6859	4.78052	3.60018	3.41374
6860	4.78121	3.60087	3.41417
6861	4.78191	3.60157	3.41459
6862	4.78261	3.60227	3.41501
6863	4.78331	3.60297	3.41544
6864	4.784	3.60366	3.41586
6865	4.7847	3.60436	3.41628
6866	4.7854	3.60506	3.41671
6867	4.78609	3.60575	3.41713
6868	4.78679	3.60645	3.41755
6869	4.78749	3.60715	3.41798
6870	4.78818	3.60784	3.4184
6871	4.78888	3.60854	3.41882
6872	4.78958	3.60924	3.41925
6873	4.79028	3.60994	3.41967
6874	4.79097	3.61063	3.4201
6875	4.79167	3.61133	3.42052
6876	4.79237	3.61203	3.42094
6877	4.79306	3.61272	3.42137
6878	4.79376	3.61342	3.42179
6879	4.79446	3.61412	3.42221
6880	4.79515	3.61481	3.42264
6881	4.79585	3.61551	3.42306
6882	4.79655	3.61621	3.42349
6883	4.79725	3.6169	3.42391
6884	4.79794	3.6176	3.42434
6885	4.79864	3.6183	3.42476
6886	4.79934	3.619	3.42518
6887	4.80003	3.61969	3.42561
6888	4.80073	3.62039	3.42603
6889	4.80143	3.62109	3.42646
6890	4.80212	3.62178	3.42688
6891	4.80282	3.62248	3.42731
6892	4.80352	3.62318	3.42773
6893	4.80421	3.62387	3.42816
6894	4.80491	3.62457	3.42858
6895	4.80561	3.62527	3.42901
6896	4.80631	3.62597	3.42943
6897	4.807	3.62666	3.42986
6898	4.8077	3.62736	3.43028
6899	4.8084	3.62806	3.43071
6900	4.80909	3.62875	3.43113
6901	4.80979	3.62945	3.43156
6902	4.81049	3.63015	3.43198
6903	4.81118	3.63084	3.43241
6904	4.81188	3.63154	3.43283
6905	4.81258	3.63224	3.43326
6906	4.81328	3.63294	3.43368
6907	4.81397	3.63363	3.43411
6908	4.81467	3.63433	3.43453
6909	4.81537	3.63503	3.43496
6910	4.81606	3.63572	3.43538
6911	4.81676	3.63642	3.43581
6912	4.81746	3.63712	3.43624
6913	4.81815	3.63781	3.43666
6914	4.81885	3.63851	3.43709
6915	4.81955	3.63921	3.43751
6916	4.82025	3.6399	3.43794
6917	4.82094	3.6406	3.43836
6918	4.82164	3.6413	3.43879
6919	4.82234	3.642	3.43922
6920	4.82303	3.64269	3.43964
6921	4.82373	3.64339	3.44007
6922	4.82443	3.64409	3.4405
6923	4.82512	3.64478	3.44092
6924	4.82582	3.64548	3.44135
6925	4.82652	3.64618	3.44177
6926	4.82721	3.64687	3.4422
6927	4.82791	3.64757	3.44263
6928	4.82861	3.64827	3.44305
6929	4.82931	3.64897	3.44348
6930	4.83	3.64966	3.44391
6931	4.8307	3.65036	3.44433
6932	4.8314	3.65106	3.44476
6933	4.83209	3.65175	3.44519
6934	4.83279	3.65245	3.44561
6935	4.83349	3.65315	3.44604
6936	4.83418	3.65384	3.44647
6937	4.83488	3.65454	3.44689
6938	4.83558	3.65524	3.44732
6939	4.83628	3.65594	3.44775
6940	4.83697	3.65663	3.44817
6941	4.83767	3.65733	3.4486
6942	4.83837	3.65803	3.44903
6943	4.83906	3.65872	3.44946
6944	4.83976	3.65942	3.44988
6945	4.84046	3.66012	3.45031
6946	4.84115	3.66081	3.45074
6947	4.84185	3.66151	3.45116
6948	4.84255	3.66221	3.45159
6949	4.84325	3.6629	3.45202
6950	4.84394	3.6636	3.45245
6951	4.84464	3.6643	3.45287
6952	4.84534	3.665	3.4533
6953	4.84603	3.66569	3.45373
6954	4.84673	3.66639	3.45416
6955	4.84743	3.66709	3.45458
6956	4.84812	3.66778	3.45501
6957	4.84882	3.66848	3.45544
6958	4.84952	3.66918	3.45587
6959	4.85021	3.66987	3.4563
6960	4.85091	3.67057	3.45672
6961	4.85161	3.67127	3.45715
6962	4.85231	3.67197	3.45758
6963	4.853	3.67266	3.45801
6964	4.8537	3.67336	3.45844
6965	4.8544	3.67406	3.45887
6966	4.85509	3.67475	3.45929
6967	4.85579	3.67545	3.45972
6968	4.85649	3.67615	3.46015
6969	4.85718	3.67684	3.46058
6970	4.85788	3.67754	3.46101
6971	4.85858	3.67824	3.46144
6972	4.85928	3.67894	3.46187
6973	4.85997	3.67963	3.46229
6974	4.86067	3.68033	3.46272
6975	4.86137	3.68103	3.46315
6976	4.86206	3.68172	3.46358
6977	4.86276	3.68242	3.46401
6978	4.86346	3.68312	3.46444
6979	4.86415	3.68381	3.46487
6980	4.86485	3.68451	3.4653
6981	4.86555	3.68521	3.46573
6982	4.86625	3.6859	3.46615
6983	4.86694	3.6866	3.46658
6984	4.86764	3.6873	3.46701
6985	4.86834	3.688	3.46744
6986	4.86903	3.68869	3.46787
6987	4.86973	3.68939	3.4683
6988	4.87043	3.69009	3.46873
6989	4.87112	3.69078	3.46916
6990	4.87182	3.69148	3.46959
6991	4.87252	3.69218	3.47002
6992	4.87321	3.69287	3.47045
6993	4.87391	3.69357	3.47088
6994	4.87461	3.69427	3.47131
6995	4.87531	3.69497	3.47174
6996	4.876	3.69566	3.47217
6997	4.8767	3.69636	3.4726
6998	4.8774	3.69706	3.47303
6999	4.87809	3.69775	3.47346
7000	4.87879	3.69845	3.47389
7001	4.87949	3.69915	3.47432
7002	4.88018	3.69984	3.47475
7003	4.88088	3.70054	3.47518
7004	4.88158	3.70124	3.47561
7005	4.88228	3.70194	3.47604
7006	4.88297	3.70263	3.47647
7007	4.88367	3.70333	3.4769
7008	4.88437	3.70403	3.47733
7009	4.88506	3.70472	3.47776
7010	4.88576	3.70542	3.47819
7011	4.88646	3.70612	3.47862
7012	4.88715	3.70681	3.47906
7013	4.88785	3.70751	3.47949
7014	4.88855	3.70821	3.47992
7015	4.88925	3.7089	3.48035
7016	4.88994	3.7096	3.48078
7017	4.89064	3.7103	3.48121
7018	4.89134	3.711	3.48164
7019	4.89203	3.71169	3.48207
7020	4.89273	3.71239	3.4825
7021	4.89343	3.71309	3.48294
7022	4.89412	3.71378	3.48337
7023	4.89482	3.71448	3.4838
7024	4.89552	3.71518	3.48423
7025	4.89621	3.71587	3.48466
7026	4.89691	3.71657	3.48509
7027	4.89761	3.71727	3.48552
7028	4.89831	3.71797	3.48596
7029	4.899	3.71866	3.48639
7030	4.8997	3.71936	3.48682
7031	4.9004	3.72006	3.48725
7032	4.90109	3.72075	3.48768
7033	4.90179	3.72145	3.48812
7034	4.90249	3.72215	3.48855
7035	4.90318	3.72284	3.48898
7036	4.90388	3.72354	3.48941
7037	4.90458	3.72424	3.48984
7038	4.90528	3.72494	3.49028
7039	4.90597	3.72563	3.49071
7040	4.90667	3.72633	3.49114
7041	4.90737	3.72703	3.49157
7042	4.90806	3.72772	3.49201
7043	4.90876	3.72842	3.49244
7044	4.90946	3.72912	3.49287
7045	4.91015	3.72981	3.4933
7046	4.91085	3.73051	3.49374
7047	4.91155	3.73121	3.49417
7048	4.91225	3.7319	3.4946
7049	4.91294	3.7326	3.49504
7050	4.91364	3.7333	3.49547
7051	4.91434	3.734	3.4959
7052	4.91503	3.73469	3.49633
7053	4.91573	3.73539	3.49677
7054	4.91643	3.73609	3.4972
7055	4.91712	3.73678	3.49763
7056	4.91782	3.73748	3.49807
7057	4.91852	3.73818	3.4985
7058	4.91921	3.73887	3.49893
7059	4.91991	3.73957	3.49937
7060	4.92061	3.74027	3.4998
7061	4.92131	3.74097	3.50023
7062	4.922	3.74166	3.50067
7063	4.9227	3.74236	3.5011
7064	4.9234	3.74306	3.50154
7065	4.92409	3.74375	3.50197
7066	4.92479	3.74445	3.5024
7067	4.92549	3.74515	3.50284
7068	4.92618	3.74584	3.50327
7069	4.92688	3.74654	3.50371
7070	4.92758	3.74724	3.50414
7071	4.92828	3.74794	3.50457
7072	4.92897	3.74863	3.50501
7073	4.92967	3.74933	3.50544
7074	4.93037	3.75003	3.50588
7075	4.93106	3.75072	3.50631
7076	4.93176	3.75142	3.50675
7077	4.93246	3.75212	3.50718
7078	4.93315	3.75281	3.50762
7079	4.93385	3.75351	3.50805
7080	4.93455	3.75421	3.50849
7081	4.93525	3.7549	3.50892
7082	4.93594	3.7556	3.50936
7083	4.93664	3.7563	3.50979
7084	4.93734	3.757	3.51022
7085	4.93803	3.75769	3.51066
7086	4.93873	3.75839	3.5111
7087	4.93943	3.75909	3.51153
7088	4.94012	3.75978	3.51197
7089	4.94082	3.76048	3.5124
7090	4.94152	3.76118	3.51284
7091	4.94221	3.76187	3.51327
7092	4.94291	3.76257	3.51371
7093	4.94361	3.76327	3.51414
7094	4.94431	3.76397	3.51458
7095	4.945	3.76466	3.51501
7096	4.9457	3.76536	3.51545
7097	4.9464	3.76606	3.51589
7098	4.94709	3.76675	3.51632
7099	4.94779	3.76745	3.51676
7100	4.94849	3.76815	3.51719
7101	4.94918	3.76884	3.51763
7102	4.94988	3.76954	3.51807
7103	4.95058	3.77024	3.5185
7104	4.95128	3.77094	3.51894
7105	4.95197	3.77163	3.51937
7106	4.95267	3.77233	3.51981
7107	4.95337	3.77303	3.52025
7108	4.95406	3.77372	3.52068
7109	4.95476	3.77442	3.52112
7110	4.95546	3.77512	3.52156
7111	4.95615	3.77581	3.52199
7112	4.95685	3.77651	3.52243
7113	4.95755	3.77721	3.52287
7114	4.95825	3.7779	3.5233
7115	4.95894	3.7786	3.52374
7116	4.95964	3.7793	3.52418
7117	4.96034	3.78	3.52462
7118	4.96103	3.78069	3.52505
7119	4.96173	3.78139	3.52549
7120	4.96243	3.78209	3.52593
7121	4.96312	3.78278	3.52636
7122	4.96382	3.78348	3.5268
7123	4.96452	3.78418	3.52724
7124	4.96521	3.78487	3.52768
7125	4.96591	3.78557	3.52811
7126	4.96661	3.78627	3.52855
7127	4.96731	3.78697	3.52899
7128	4.968	3.78766	3.52943
7129	4.9687	3.78836	3.52987
7130	4.9694	3.78906	3.5303
7131	4.97009	3.78975	3.53074
7132	4.97079	3.79045	3.53118
7133	4.97149	3.79115	3.53162
7134	4.97218	3.79184	3.53206
7135	4.97288	3.79254	3.53249
7136	4.97358	3.79324	3.53293
7137	4.97428	3.79394	3.53337
7138	4.97497	3.79463	3.53381
7139	4.97567	3.79533	3.53425
7140	4.97637	3.79603	3.53469
7141	4.97706	3.79672	3.53512
7142	4.97776	3.79742	3.53556
7143	4.97846	3.79812	3.536
7144	4.97915	3.79881	3.53644
7145	4.97985	3.79951	3.53688
7146	4.98055	3.80021	3.53732
7147	4.98125	3.80091	3.53776
7148	4.98194	3.8016	3.5382
7149	4.98264	3.8023	3.53864
7150	4.98334	3.803	3.53907
7151	4.98403	3.80369	3.53951
7152	4.98473	3.80439	3.53995
7153	4.98543	3.80509	3.54039
7154	4.98612	3.80578	3.54083
7155	4.98682	3.80648	3.54127
7156	4.98752	3.80718	3.54171
7157	4.98821	3.80787	3.54215
7158	4.98891	3.80857	3.54259
7159	4.98961	3.80927	3.54303
7160	4.99031	3.80997	3.54347
7161	4.991	3.81066	3.54391
7162	4.9917	3.81136	3.54435
7163	4.9924	3.81206	3.54479
7164	4.99309	3.81275	3.54523
7165	4.99379	3.81345	3.54567
7166	4.99449	3.81415	3.54611
7167	4.99518	3.81484	3.54655
7168	4.99588	3.81554	3.54699
7169	4.99658	3.81624	3.54743
7170	4.99728	3.81694	3.54787
7171	4.99797	3.81763	3.54831
7172	4.99867	3.81833	3.54875
7173	4.99937	3.81903	3.5492
7174	5.00006	3.81972	3.54964
7175	5.00076	3.82042	3.55008
7176	5.00146	3.82112	3.55052
7177	5.00215	3.82181	3.55096
7178	5.00285	3.82251	3.5514
7179	5.00355	3.82321	3.55184
7180	5.00425	3.82391	3.55228
7181	5.00494	3.8246	3.55272
7182	5.00564	3.8253	3.55316
7183	5.00634	3.826	3.55361
7184	5.00703	3.82669	3.55405
7185	5.00773	3.82739	3.55449
7186	5.00843	3.82809	3.55493
7187	5.00912	3.82878	3.55537
7188	5.00982	3.82948	3.55581
7189	5.01052	3.83018	3.55626
7190	5.01121	3.83087	3.5567
7191	5.01191	3.83157	3.55714
7192	5.01261	3.83227	3.55758
7193	5.01331	3.83297	3.55802
7194	5.014	3.83366	3.55847
7195	5.0147	3.83436	3.55891
7196	5.0154	3.83506	3.55935
7197	5.01609	3.83575	3.55979
7198	5.01679	3.83645	3.56024
7199	5.01749	3.83715	3.56068
7200	5.01818	3.83784	3.56112
7201	5.01888	3.83854	3.56156
7202	5.01958	3.83924	3.56201
7203	5.02028	3.83994	3.56245
7204	5.02097	3.84063	3.56289
7205	5.02167	3.84133	3.56334
7206	5.02237	3.84203	3.56378
7207	5.02306	3.84272	3.56422
7208	5.02376	3.84342	3.56466
7209	5.02446	3.84412	3.56511
7210	5.02515	3.84481	3.56555
7211	5.02585	3.84551	3.56599
7212	5.02655	3.84621	3.56644
7213	5.02725	3.84691	3.56688
7214	5.02794	3.8476	3.56733
7215	5.02864	3.8483	3.56777
7216	5.02934	3.849	3.56821
7217	5.03003	3.84969	3.56866
7218	5.03073	3.85039	3.5691
7219	5.03143	3.85109	3.56954
7220	5.03212	3.85178	3.56999
7221	5.03282	3.85248	3.57043
7222	5.03352	3.85318	3.57088
7223	5.03421	3.85387	3.57132
7224	5.03491	3.85457	3.57177
7225	5.03561	3.85527	3.57221
7226	5.03631	3.85597	3.57265
7227	5.037	3.85666	3.5731
7228	5.0377	3.85736	3.57354
7229	5.0384	3.85806	3.57399
7230	5.03909	3.85875	3.57443
7231	5.03979	3.85945	3.57488
7232	5.04049	3.86015	3.57532
7233	5.04118	3.86084	3.57577
7234	5.04188	3.86154	3.57621
7235	5.04258	3.86224	3.57666
7236	5.04328	3.86294	3.5771
7237	5.04397	3.86363	3.57755
7238	5.04467	3.86433	3.57799
7239	5.04537	3.86503	3.57844
7240	5.04606	3.86572	3.57888
7241	5.04676	3.86642	3.57933
7242	5.04746	3.86712	3.57978
7243	5.04815	3.86781	3.58022
7244	5.04885	3.86851	3.58067
7245	5.04955	3.86921	3.58111
7246	5.05025	3.86991	3.58156
7247	5.05094	3.8706	3.58201
7248	5.05164	3.8713	3.58245
7249	5.05234	3.872	3.5829
7250	5.05303	3.87269	3.58334
7251	5.05373	3.87339	3.58379
7252	5.05443	3.87409	3.58424
7253	5.05512	3.87478	3.58468
7254	5.05582	3.87548	3.58513
7255	5.05652	3.87618	3.58558
7256	5.05721	3.87687	3.58602
7257	5.05791	3.87757	3.58647
7258	5.05861	3.87827	3.58692
7259	5.05931	3.87897	3.58736
7260	5.06	3.87966	3.58781
7261	5.0607	3.88036	3.58826
7262	5.0614	3.88106	3.5887
7263	5.06209	3.88175	3.58915
7264	5.06279	3.88245	3.5896
7265	5.06349	3.88315	3.59005
7266	5.06418	3.88384	3.59049
7267	5.06488	3.88454	3.59094
7268	5.06558	3.88524	3.59139
7269	5.06628	3.88594	3.59184
7270	5.06697	3.88663	3.59228
7271	5.06767	3.88733	3.59273
7272	5.06837	3.88803	3.59318
7273	5.06906	3.88872	3.59363
7274	5.06976	3.88942	3.59408
7275	5.07046	3.89012	3.59452
7276	5.07115	3.89081	3.59497
7277	5.07185	3.89151	3.59542
7278	5.07255	3.89221	3.59587
7279	5.07325	3.89291	3.59632
7280	5.07394	3.8936	3.59677
7281	5.07464	3.8943	3.59721
7282	5.07534	3.895	3.59766
7283	5.07603	3.89569	3.59811
7284	5.07673	3.89639	3.59856
7285	5.07743	3.89709	3.59901
7286	5.07812	3.89778	3.59946
7287	5.07882	3.89848	3.59991
7288	5.07952	3.89918	3.60036
7289	5.08021	3.89987	3.60081
7290	5.08091	3.90057	3.60126
7291	5.08161	3.90127	3.6017
7292	5.08231	3.90197	3.60215
7293	5.083	3.90266	3.6026
7294	5.0837	3.90336	3.60305
7295	5.0844	3.90406	3.6035
7296	5.08509	3.90475	3.60395
7297	5.08579	3.90545	3.6044
7298	5.08649	3.90615	3.60485
7299	5.08718	3.90684	3.6053
7300	5.08788	3.90754	3.60575
7301	5.08858	3.90824	3.6062
7302	5.08928	3.90894	3.60665
7303	5.08997	3.90963	3.6071
7304	5.09067	3.91033	3.60755
7305	5.09137	3.91103	3.608
7306	5.09206	3.91172	3.60845
7307	5.09276	3.91242	3.6089
7308	5.09346	3.91312	3.60936
7309	5.09415	3.91381	3.60981
7310	5.09485	3.91451	3.61026
7311	5.09555	3.91521	3.61071
7312	5.09625	3.91591	3.61116
7313	5.09694	3.9166	3.61161
7314	5.09764	3.9173	3.61206
7315	5.09834	3.918	3.61251
7316	5.09903	3.91869	3.61296
7317	5.09973	3.91939	3.61342
7318	5.10043	3.92009	3.61387
7319	5.10112	3.92078	3.61432
7320	5.10182	3.92148	3.61477
7321	5.10252	3.92218	3.61522
7322	5.10321	3.92287	3.61567
7323	5.10391	3.92357	3.61613
7324	5.10461	3.92427	3.61658
7325	5.10531	3.92497	3.61703
7326	5.106	3.92566	3.61748
7327	5.1067	3.92636	3.61793
7328	5.1074	3.92706	3.61839
7329	5.10809	3.92775	3.61884
7330	5.10879	3.92845	3.61929
7331	5.10949	3.92915	3.61974
7332	5.11018	3.92984	3.6202
7333	5.11088	3.93054	3.62065
7334	5.11158	3.93124	3.6211
7335	5.11228	3.93194	3.62155
7336	5.11297	3.93263	3.62201
7337	5.11367	3.93333	3.62246
7338	5.11437	3.93403	3.62291
7339	5.11506	3.93472	3.62337
7340	5.11576	3.93542	3.62382
7341	5.11646	3.93612	3.62427
7342	5.11715	3.93681	3.62473
7343	5.11785	3.93751	3.62518
7344	5.11855	3.93821	3.62563
7345	5.11925	3.93891	3.62609
7346	5.11994	3.9396	3.62654
7347	5.12064	3.9403	3.62699
7348	5.12134	3.941	3.62745
7349	5.12203	3.94169	3.6279
7350	5.12273	3.94239	3.62836
7351	5.12343	3.94309	3.62881
7352	5.12412	3.94378	3.62927
7353	5.12482	3.94448	3.62972
7354	5.12552	3.94518	3.63017
7355	5.12621	3.94587	3.63063
7356	5.12691	3.94657	3.63108
7357	5.12761	3.94727	3.63154
7358	5.12831	3.94797	3.63199
7359	5.129	3.94866	3.63245
7360	5.1297	3.94936	3.6329
7361	5.1304	3.95006	3.63336
7362	5.13109	3.95075	3.63381
7363	5.13179	3.95145	3.63427
7364	5.13249	3.95215	3.63472
7365	5.13318	3.95284	3.63518
7366	5.13388	3.95354	3.63563
7367	5.13458	3.95424	3.63609
7368	5.13528	3.95494	3.63654
7369	5.13597	3.95563	3.637
7370	5.13667	3.95633	3.63746
7371	5.13737	3.95703	3.63791
7372	5.13806	3.95772	3.63837
7373	5.13876	3.95842	3.63882
7374	5.13946	3.95912	3.63928
7375	5.14015	3.95981	3.63974
7376	5.14085	3.96051	3.64019
7377	5.14155	3.96121	3.64065
7378	5.14225	3.96191	3.6411
7379	5.14294	3.9626	3.64156
7380	5.14364	3.9633	3.64202
7381	5.14434	3.964	3.64247
7382	5.14503	3.96469	3.64293
7383	5.14573	3.96539	3.64339
7384	5.14643	3.96609	3.64385
7385	5.14712	3.96678	3.6443
7386	5.14782	3.96748	3.64476
7387	5.14852	3.96818	3.64522
7388	5.14921	3.96887	3.64567
7389	5.14991	3.96957	3.64613
7390	5.15061	3.97027	3.64659
7391	5.15131	3.97097	3.64705
7392	5.152	3.97166	3.6475
7393	5.1527	3.97236	3.64796
7394	5.1534	3.97306	3.64842
7395	5.15409	3.97375	3.64888
7396	5.15479	3.97445	3.64934
7397	5.15549	3.97515	3.64979
7398	5.15618	3.97584	3.65025
7399	5.15688	3.97654	3.65071
7400	5.15758	3.97724	3.65117
7401	5.15828	3.97794	3.65163
7402	5.15897	3.97863	3.65208
7403	5.15967	3.97933	3.65254
7404	5.16037	3.98003	3.653
7405	5.16106	3.98072	3.65346
7406	5.16176	3.98142	3.65392
7407	5.16246	3.98212	3.65438
7408	5.16315	3.98281	3.65484
7409	5.16385	3.98351	3.6553
7410	5.16455	3.98421	3.65576
7411	5.16525	3.98491	3.65622
7412	5.16594	3.9856	3.65667
7413	5.16664	3.9863	3.65713
7414	5.16734	3.987	3.65759
7415	5.16803	3.98769	3.65805
7416	5.16873	3.98839	3.65851
7417	5.16943	3.98909	3.65897
7418	5.17012	3.98978	3.65943
7419	5.17082	3.99048	3.65989
7420	5.17152	3.99118	3.66035
7421	5.17221	3.99187	3.66081
7422	5.17291	3.99257	3.66127
7423	5.17361	3.99327	3.66173
7424	5.17431	3.99397	3.66219
7425	5.175	3.99466	3.66265
7426	5.1757	3.99536	3.66312
7427	5.1764	3.99606	3.66358
7428	5.17709	3.99675	3.66404
7429	5.17779	3.99745	3.6645
7430	5.17849	3.99815	3.66496
7431	5.17918	3.99884	3.66542
7432	5.17988	3.99954	3.66588
7433	5.18058	4.00024	3.66634
7434	5.18128	4.00094	3.6668
7435	5.18197	4.00163	3.66726
7436	5.18267	4.00233	3.66773
7437	5.18337	4.00303	3.66819
7438	5.18406	4.00372	3.66865
7439	5.18476	4.00442	3.66911
7440	5.18546	4.00512	3.66957
7441	5.18615	4.00581	3.67004
7442	5.18685	4.00651	3.6705
7443	5.18755	4.00721	3.67096
7444	5.18825	4.00791	3.67142
7445	5.18894	4.0086	3.67188
7446	5.18964	4.0093	3.67235
7447	5.19034	4.01	3.67281
7448	5.19103	4.01069	3.67327
7449	5.19173	4.01139	3.67373
7450	5.19243	4.01209	3.6742
7451	5.19312	4.01278	3.67466
7452	5.19382	4.01348	3.67512
7453	5.19452	4.01418	3.67559
7454	5.19522	4.01487	3.67605
7455	5.19591	4.01557	3.67651
7456	5.19661	4.01627	3.67698
7457	5.19731	4.01697	3.67744
7458	5.198	4.01766	3.6779
7459	5.1987	4.01836	3.67837
7460	5.1994	4.01906	3.67883
7461	5.20009	4.01975	3.67929
7462	5.20079	4.02045	3.67976
7463	5.20149	4.02115	3.68022
7464	5.20218	4.02184	3.68069
7465	5.20288	4.02254	3.68115
7466	5.20358	4.02324	3.68161
7467	5.20428	4.02394	3.68208
