t, c	M(t), рад	E(t), рад	Teta(t), с	
7133	4.97149	2.47149	2.73862
7134	4.97218	2.47218	2.73906
7135	4.97288	2.47288	2.7395
7136	4.97358	2.47358	2.73994
7137	4.97428	2.47427	2.74038
7138	4.97497	2.47497	2.74082
7139	4.97567	2.47567	2.74126
7140	4.97637	2.47637	2.7417
7141	4.97706	2.47706	2.74214
7142	4.97776	2.47776	2.74258
7143	4.97846	2.47846	2.74302
7144	4.97915	2.47915	2.74346
7145	4.97985	2.47985	2.7439
7146	4.98055	2.48055	2.74434
7147	4.98125	2.48124	2.74478
7148	4.98194	2.48194	2.74521
7149	4.98264	2.48264	2.74565
7150	4.98334	2.48334	2.74609
7151	4.98403	2.48403	2.74653
7152	4.98473	2.48473	2.74697
7153	4.98543	2.48543	2.74741
7154	4.98612	2.48612	2.74785
7155	4.98682	2.48682	2.74829
7156	4.98752	2.48752	2.74873
7157	4.98821	2.48821	2.74916
7158	4.98891	2.48891	2.7496
7159	4.98961	2.48961	2.75004
7160	4.99031	2.49031	2.75048
7161	4.991	2.491	2.75092
7162	4.9917	2.4917	2.75136
7163	4.9924	2.4924	2.75179
7164	4.99309	2.49309	2.75223
7165	4.99379	2.49379	2.75267
7166	4.99449	2.49449	2.75311
7167	4.99518	2.49518	2.75355
7168	4.99588	2.49588	2.75398
7169	4.99658	2.49658	2.75442
7170	4.99728	2.49727	2.75486
7171	4.99797	2.49797	2.7553
7172	4.99867	2.49867	2.75573
7173	4.99937	2.49937	2.75617
7174	5.00006	2.50006	2.75661
7175	5.00076	2.50076	2.75705
7176	5.00146	2.50146	2.75748
7177	5.00215	2.50215	2.75792
7178	5.00285	2.50285	2.75836
7179	5.00355	2.50355	2.75879
7180	5.00425	2.50424	2.75923
7181	5.00494	2.50494	2.75967
7182	5.00564	2.50564	2.76011
7183	5.00634	2.50634	2.76054
7184	5.00703	2.50703	2.76098
7185	5.00773	2.50773	2.76142
7186	5.00843	2.50843	2.76185
7187	5.00912	2.50912	2.76229
7188	5.00982	2.50982	2.76273
7189	5.01052	2.51052	2.76316
7190	5.01121	2.51121	2.7636
7191	5.01191	2.51191	2.76404
7192	5.01261	2.51261	2.76447
7193	5.01331	2.51331	2.76491
7194	5.014	2.514	2.76534
7195	5.0147	2.5147	2.76578
7196	5.0154	2.5154	2.76622
7197	5.01609	2.51609	2.76665
7198	5.01679	2.51679	2.76709
7199	5.01749	2.51749	2.76752
7200	5.01818	2.51818	2.76796
7201	5.01888	2.51888	2.7684
7202	5.01958	2.51958	2.76883
7203	5.02028	2.52027	2.76927
7204	5.02097	2.52097	2.7697
7205	5.02167	2.52167	2.77014
7206	5.02237	2.52237	2.77057
7207	5.02306	2.52306	2.77101
7208	5.02376	2.52376	2.77144
7209	5.02446	2.52446	2.77188
7210	5.02515	2.52515	2.77231
7211	5.02585	2.52585	2.77275
7212	5.02655	2.52655	2.77318
7213	5.02725	2.52724	2.77362
7214	5.02794	2.52794	2.77405
7215	5.02864	2.52864	2.77449
7216	5.02934	2.52934	2.77492
7217	5.03003	2.53003	2.77536
7218	5.03073	2.53073	2.77579
7219	5.03143	2.53143	2.77623
7220	5.03212	2.53212	2.77666
7221	5.03282	2.53282	2.7771
7222	5.03352	2.53352	2.77753
7223	5.03421	2.53421	2.77797
7224	5.03491	2.53491	2.7784
7225	5.03561	2.53561	2.77883
7226	5.03631	2.53631	2.77927
7227	5.037	2.537	2.7797
7228	5.0377	2.5377	2.78014
7229	5.0384	2.5384	2.78057
7230	5.03909	2.53909	2.781
7231	5.03979	2.53979	2.78144
7232	5.04049	2.54049	2.78187
7233	5.04118	2.54118	2.78231
7234	5.04188	2.54188	2.78274
7235	5.04258	2.54258	2.78317
7236	5.04328	2.54327	2.78361
7237	5.04397	2.54397	2.78404
7238	5.04467	2.54467	2.78447
7239	5.04537	2.54537	2.78491
7240	5.04606	2.54606	2.78534
7241	5.04676	2.54676	2.78577
7242	5.04746	2.54746	2.78621
7243	5.04815	2.54815	2.78664
7244	5.04885	2.54885	2.78707
7245	5.04955	2.54955	2.78751
7246	5.05025	2.55024	2.78794
7247	5.05094	2.55094	2.78837
7248	5.05164	2.55164	2.78881
7249	5.05234	2.55234	2.78924
7250	5.05303	2.55303	2.78967
7251	5.05373	2.55373	2.7901
7252	5.05443	2.55443	2.79054
7253	5.05512	2.55512	2.79097
7254	5.05582	2.55582	2.7914
7255	5.05652	2.55652	2.79183
7256	5.05721	2.55721	2.79227
7257	5.05791	2.55791	2.7927
7258	5.05861	2.55861	2.79313
7259	5.05931	2.55931	2.79356
7260	5.06	2.56	2.794
7261	5.0607	2.5607	2.79443
7262	5.0614	2.5614	2.79486
7263	5.06209	2.56209	2.79529
7264	5.06279	2.56279	2.79572
7265	5.06349	2.56349	2.79616
7266	5.06418	2.56418	2.79659
7267	5.06488	2.56488	2.79702
7268	5.06558	2.56558	2.79745
7269	5.06628	2.56627	2.79788
7270	5.06697	2.56697	2.79831
7271	5.06767	2.56767	2.79875
7272	5.06837	2.56837	2.79918
7273	5.06906	2.56906	2.79961
7274	5.06976	2.56976	2.80004
7275	5.07046	2.57046	2.80047
7276	5.07115	2.57115	2.8009
7277	5.07185	2.57185	2.80133
7278	5.07255	2.57255	2.80177
7279	5.07325	2.57324	2.8022
7280	5.07394	2.57394	2.80263
7281	5.07464	2.57464	2.80306
7282	5.07534	2.57534	2.80349
7283	5.07603	2.57603	2.80392
7284	5.07673	2.57673	2.80435
7285	5.07743	2.57743	2.80478
7286	5.07812	2.57812	2.80521
7287	5.07882	2.57882	2.80564
7288	5.07952	2.57952	2.80607
7289	5.08021	2.58021	2.8065
7290	5.08091	2.58091	2.80694
7291	5.08161	2.58161	2.80737
7292	5.08231	2.58231	2.8078
7293	5.083	2.583	2.80823
7294	5.0837	2.5837	2.80866
7295	5.0844	2.5844	2.80909
7296	5.08509	2.58509	2.80952
7297	5.08579	2.58579	2.80995
7298	5.08649	2.58649	2.81038
7299	5.08718	2.58718	2.81081
7300	5.08788	2.58788	2.81124
7301	5.08858	2.58858	2.81167
7302	5.08928	2.58927	2.8121
7303	5.08997	2.58997	2.81253
7304	5.09067	2.59067	2.81296
7305	5.09137	2.59137	2.81339
7306	5.09206	2.59206	2.81382
7307	5.09276	2.59276	2.81425
7308	5.09346	2.59346	2.81468
7309	5.09415	2.59415	2.8151
7310	5.09485	2.59485	2.81553
7311	5.09555	2.59555	2.81596
7312	5.09625	2.59624	2.81639
7313	5.09694	2.59694	2.81682
7314	5.09764	2.59764	2.81725
7315	5.09834	2.59834	2.81768
7316	5.09903	2.59903	2.81811
7317	5.09973	2.59973	2.81854
7318	5.10043	2.60043	2.81897
7319	5.10112	2.60112	2.8194
7320	5.10182	2.60182	2.81983
7321	5.10252	2.60252	2.82025
7322	5.10321	2.60321	2.82068
7323	5.10391	2.60391	2.82111
7324	5.10461	2.60461	2.82154
7325	5.10531	2.60531	2.82197
7326	5.106	2.606	2.8224
7327	5.1067	2.6067	2.82283
7328	5.1074	2.6074	2.82325
7329	5.10809	2.60809	2.82368
7330	5.10879	2.60879	2.82411
7331	5.10949	2.60949	2.82454
7332	5.11018	2.61018	2.82497
7333	5.11088	2.61088	2.8254
7334	5.11158	2.61158	2.82582
7335	5.11228	2.61227	2.82625
7336	5.11297	2.61297	2.82668
7337	5.11367	2.61367	2.82711
7338	5.11437	2.61437	2.82754
7339	5.11506	2.61506	2.82796
7340	5.11576	2.61576	2.82839
7341	5.11646	2.61646	2.82882
7342	5.11715	2.61715	2.82925
7343	5.11785	2.61785	2.82968
7344	5.11855	2.61855	2.8301
7345	5.11925	2.61924	2.83053
7346	5.11994	2.61994	2.83096
7347	5.12064	2.62064	2.83139
7348	5.12134	2.62134	2.83181
7349	5.12203	2.62203	2.83224
7350	5.12273	2.62273	2.83267
7351	5.12343	2.62343	2.8331
7352	5.12412	2.62412	2.83352
7353	5.12482	2.62482	2.83395
7354	5.12552	2.62552	2.83438
7355	5.12621	2.62621	2.8348
7356	5.12691	2.62691	2.83523
7357	5.12761	2.62761	2.83566
7358	5.12831	2.62831	2.83608
7359	5.129	2.629	2.83651
7360	5.1297	2.6297	2.83694
7361	5.1304	2.6304	2.83737
7362	5.13109	2.63109	2.83779
7363	5.13179	2.63179	2.83822
7364	5.13249	2.63249	2.83865
7365	5.13318	2.63318	2.83907
7366	5.13388	2.63388	2.8395
7367	5.13458	2.63458	2.83993
7368	5.13528	2.63527	2.84035
7369	5.13597	2.63597	2.84078
7370	5.13667	2.63667	2.8412
7371	5.13737	2.63737	2.84163
7372	5.13806	2.63806	2.84206
7373	5.13876	2.63876	2.84248
7374	5.13946	2.63946	2.84291
7375	5.14015	2.64015	2.84334
7376	5.14085	2.64085	2.84376
7377	5.14155	2.64155	2.84419
7378	5.14225	2.64224	2.84461
7379	5.14294	2.64294	2.84504
7380	5.14364	2.64364	2.84547
7381	5.14434	2.64434	2.84589
7382	5.14503	2.64503	2.84632
7383	5.14573	2.64573	2.84674
7384	5.14643	2.64643	2.84717
7385	5.14712	2.64712	2.84759
7386	5.14782	2.64782	2.84802
7387	5.14852	2.64852	2.84844
7388	5.14921	2.64921	2.84887
7389	5.14991	2.64991	2.8493
7390	5.15061	2.65061	2.84972
7391	5.15131	2.65131	2.85015
7392	5.152	2.652	2.85057
7393	5.1527	2.6527	2.851
7394	5.1534	2.6534	2.85142
7395	5.15409	2.65409	2.85185
7396	5.15479	2.65479	2.85227
7397	5.15549	2.65549	2.8527
7398	5.15618	2.65618	2.85312
7399	5.15688	2.65688	2.85355
7400	5.15758	2.65758	2.85397
7401	5.15828	2.65827	2.8544
7402	5.15897	2.65897	2.85482
7403	5.15967	2.65967	2.85525
7404	5.16037	2.66037	2.85567
7405	5.16106	2.66106	2.8561
7406	5.16176	2.66176	2.85652
7407	5.16246	2.66246	2.85695
7408	5.16315	2.66315	2.85737
7409	5.16385	2.66385	2.85779
7410	5.16455	2.66455	2.85822
7411	5.16525	2.66524	2.85864
7412	5.16594	2.66594	2.85907
7413	5.16664	2.66664	2.85949
7414	5.16734	2.66734	2.85992
7415	5.16803	2.66803	2.86034
7416	5.16873	2.66873	2.86076
7417	5.16943	2.66943	2.86119
7418	5.17012	2.67012	2.86161
7419	5.17082	2.67082	2.86204
7420	5.17152	2.67152	2.86246
7421	5.17221	2.67221	2.86288
7422	5.17291	2.67291	2.86331
7423	5.17361	2.67361	2.86373
7424	5.17431	2.67431	2.86416
7425	5.175	2.675	2.86458
7426	5.1757	2.6757	2.865
7427	5.1764	2.6764	2.86543
7428	5.17709	2.67709	2.86585
7429	5.17779	2.67779	2.86627
7430	5.17849	2.67849	2.8667
7431	5.17918	2.67918	2.86712
7432	5.17988	2.67988	2.86754
7433	5.18058	2.68058	2.86797
7434	5.18128	2.68128	2.86839
7435	5.18197	2.68197	2.86881
7436	5.18267	2.68267	2.86924
7437	5.18337	2.68337	2.86966
7438	5.18406	2.68406	2.87008
7439	5.18476	2.68476	2.87051
7440	5.18546	2.68546	2.87093
7441	5.18615	2.68615	2.87135
7442	5.18685	2.68685	2.87178
7443	5.18755	2.68755	2.8722
7444	5.18825	2.68824	2.87262
7445	5.18894	2.68894	2.87305
7446	5.18964	2.68964	2.87347
7447	5.19034	2.69034	2.87389
7448	5.19103	2.69103	2.87431
7449	5.19173	2.69173	2.87474
7450	5.19243	2.69243	2.87516
7451	5.19312	2.69312	2.87558
7452	5.19382	2.69382	2.876
7453	5.19452	2.69452	2.87643
7454	5.19522	2.69521	2.87685
7455	5.19591	2.69591	2.87727
7456	5.19661	2.69661	2.87769
7457	5.19731	2.69731	2.87812
7458	5.198	2.698	2.87854
7459	5.1987	2.6987	2.87896
7460	5.1994	2.6994	2.87938
7461	5.20009	2.70009	2.8798
7462	5.20079	2.70079	2.88023
7463	5.20149	2.70149	2.88065
7464	5.20218	2.70218	2.88107
7465	5.20288	2.70288	2.88149
7466	5.20358	2.70358	2.88192
7467	5.20428	2.70428	2.88234
7468	5.20497	2.70497	2.88276
7469	5.20567	2.70567	2.88318
7470	5.20637	2.70637	2.8836
7471	5.20706	2.70706	2.88402
7472	5.20776	2.70776	2.88445
7473	5.20846	2.70846	2.88487
7474	5.20915	2.70915	2.88529
7475	5.20985	2.70985	2.88571
7476	5.21055	2.71055	2.88613
7477	5.21125	2.71124	2.88655
7478	5.21194	2.71194	2.88698
7479	5.21264	2.71264	2.8874
7480	5.21334	2.71334	2.88782
7481	5.21403	2.71403	2.88824
7482	5.21473	2.71473	2.88866
7483	5.21543	2.71543	2.88908
7484	5.21612	2.71612	2.8895
7485	5.21682	2.71682	2.88992
7486	5.21752	2.71752	2.89035
7487	5.21822	2.71821	2.89077
7488	5.21891	2.71891	2.89119
7489	5.21961	2.71961	2.89161
7490	5.22031	2.72031	2.89203
7491	5.221	2.721	2.89245
7492	5.2217	2.7217	2.89287
7493	5.2224	2.7224	2.89329
7494	5.22309	2.72309	2.89371
7495	5.22379	2.72379	2.89413
7496	5.22449	2.72449	2.89455
7497	5.22518	2.72518	2.89498
7498	5.22588	2.72588	2.8954
7499	5.22658	2.72658	2.89582
7500	5.22728	2.72728	2.89624
7501	5.22797	2.72797	2.89666
7502	5.22867	2.72867	2.89708
7503	5.22937	2.72937	2.8975
7504	5.23006	2.73006	2.89792
7505	5.23076	2.73076	2.89834
7506	5.23146	2.73146	2.89876
7507	5.23215	2.73215	2.89918
7508	5.23285	2.73285	2.8996
7509	5.23355	2.73355	2.90002
7510	5.23425	2.73424	2.90044
7511	5.23494	2.73494	2.90086
7512	5.23564	2.73564	2.90128
7513	5.23634	2.73634	2.9017
7514	5.23703	2.73703	2.90212
7515	5.23773	2.73773	2.90254
7516	5.23843	2.73843	2.90296
7517	5.23912	2.73912	2.90338
7518	5.23982	2.73982	2.9038
7519	5.24052	2.74052	2.90422
7520	5.24122	2.74121	2.90464
7521	5.24191	2.74191	2.90506
7522	5.24261	2.74261	2.90548
7523	5.24331	2.74331	2.9059
7524	5.244	2.744	2.90632
7525	5.2447	2.7447	2.90674
7526	5.2454	2.7454	2.90716
7527	5.24609	2.74609	2.90758
7528	5.24679	2.74679	2.908
7529	5.24749	2.74749	2.90842
7530	5.24818	2.74818	2.90884
7531	5.24888	2.74888	2.90925
7532	5.24958	2.74958	2.90967
7533	5.25028	2.75028	2.91009
7534	5.25097	2.75097	2.91051
7535	5.25167	2.75167	2.91093
7536	5.25237	2.75237	2.91135
7537	5.25306	2.75306	2.91177
7538	5.25376	2.75376	2.91219
7539	5.25446	2.75446	2.91261
7540	5.25515	2.75515	2.91303
7541	5.25585	2.75585	2.91345
7542	5.25655	2.75655	2.91387
7543	5.25725	2.75724	2.91428
7544	5.25794	2.75794	2.9147
7545	5.25864	2.75864	2.91512
7546	5.25934	2.75934	2.91554
7547	5.26003	2.76003	2.91596
7548	5.26073	2.76073	2.91638
7549	5.26143	2.76143	2.9168
7550	5.26212	2.76212	2.91722
7551	5.26282	2.76282	2.91763
7552	5.26352	2.76352	2.91805
7553	5.26422	2.76421	2.91847
7554	5.26491	2.76491	2.91889
7555	5.26561	2.76561	2.91931
7556	5.26631	2.76631	2.91973
7557	5.267	2.767	2.92015
7558	5.2677	2.7677	2.92056
7559	5.2684	2.7684	2.92098
7560	5.26909	2.76909	2.9214
7561	5.26979	2.76979	2.92182
7562	5.27049	2.77049	2.92224
7563	5.27118	2.77118	2.92265
7564	5.27188	2.77188	2.92307
7565	5.27258	2.77258	2.92349
7566	5.27328	2.77328	2.92391
7567	5.27397	2.77397	2.92433
7568	5.27467	2.77467	2.92475
7569	5.27537	2.77537	2.92516
7570	5.27606	2.77606	2.92558
7571	5.27676	2.77676	2.926
7572	5.27746	2.77746	2.92642
7573	5.27815	2.77815	2.92683
7574	5.27885	2.77885	2.92725
7575	5.27955	2.77955	2.92767
7576	5.28025	2.78024	2.92809
7577	5.28094	2.78094	2.92851
7578	5.28164	2.78164	2.92892
7579	5.28234	2.78234	2.92934
7580	5.28303	2.78303	2.92976
7581	5.28373	2.78373	2.93018
7582	5.28443	2.78443	2.93059
7583	5.28512	2.78512	2.93101
7584	5.28582	2.78582	2.93143
7585	5.28652	2.78652	2.93185
7586	5.28722	2.78721	2.93226
7587	5.28791	2.78791	2.93268
7588	5.28861	2.78861	2.9331
7589	5.28931	2.78931	2.93352
7590	5.29	2.79	2.93393
7591	5.2907	2.7907	2.93435
7592	5.2914	2.7914	2.93477
7593	5.29209	2.79209	2.93518
7594	5.29279	2.79279	2.9356
7595	5.29349	2.79349	2.93602
7596	5.29418	2.79418	2.93644
7597	5.29488	2.79488	2.93685
7598	5.29558	2.79558	2.93727
7599	5.29628	2.79628	2.93769
7600	5.29697	2.79697	2.9381
7601	5.29767	2.79767	2.93852
7602	5.29837	2.79837	2.93894
7603	5.29906	2.79906	2.93935
7604	5.29976	2.79976	2.93977
7605	5.30046	2.80046	2.94019
7606	5.30115	2.80115	2.9406
7607	5.30185	2.80185	2.94102
7608	5.30255	2.80255	2.94144
7609	5.30325	2.80324	2.94185
7610	5.30394	2.80394	2.94227
7611	5.30464	2.80464	2.94269
7612	5.30534	2.80534	2.9431
7613	5.30603	2.80603	2.94352
7614	5.30673	2.80673	2.94394
7615	5.30743	2.80743	2.94435
7616	5.30812	2.80812	2.94477
7617	5.30882	2.80882	2.94519
7618	5.30952	2.80952	2.9456
7619	5.31022	2.81021	2.94602
7620	5.31091	2.81091	2.94644
7621	5.31161	2.81161	2.94685
7622	5.31231	2.81231	2.94727
7623	5.313	2.813	2.94768
7624	5.3137	2.8137	2.9481
7625	5.3144	2.8144	2.94852
7626	5.31509	2.81509	2.94893
7627	5.31579	2.81579	2.94935
7628	5.31649	2.81649	2.94976
7629	5.31718	2.81718	2.95018
7630	5.31788	2.81788	2.9506
7631	5.31858	2.81858	2.95101
7632	5.31928	2.81928	2.95143
7633	5.31997	2.81997	2.95184
7634	5.32067	2.82067	2.95226
7635	5.32137	2.82137	2.95268
7636	5.32206	2.82206	2.95309
7637	5.32276	2.82276	2.95351
7638	5.32346	2.82346	2.95392
7639	5.32415	2.82415	2.95434
7640	5.32485	2.82485	2.95475
7641	5.32555	2.82555	2.95517
7642	5.32625	2.82624	2.95559
7643	5.32694	2.82694	2.956
7644	5.32764	2.82764	2.95642
7645	5.32834	2.82834	2.95683
7646	5.32903	2.82903	2.95725
7647	5.32973	2.82973	2.95766
7648	5.33043	2.83043	2.95808
7649	5.33112	2.83112	2.95849
7650	5.33182	2.83182	2.95891
7651	5.33252	2.83252	2.95932
7652	5.33322	2.83321	2.95974
7653	5.33391	2.83391	2.96016
7654	5.33461	2.83461	2.96057
7655	5.33531	2.83531	2.96099
7656	5.336	2.836	2.9614
7657	5.3367	2.8367	2.96182
7658	5.3374	2.8374	2.96223
7659	5.33809	2.83809	2.96265
7660	5.33879	2.83879	2.96306
7661	5.33949	2.83949	2.96348
7662	5.34018	2.84018	2.96389
7663	5.34088	2.84088	2.96431
7664	5.34158	2.84158	2.96472
7665	5.34228	2.84228	2.96514
7666	5.34297	2.84297	2.96555
7667	5.34367	2.84367	2.96597
7668	5.34437	2.84437	2.96638
7669	5.34506	2.84506	2.9668
7670	5.34576	2.84576	2.96721
7671	5.34646	2.84646	2.96763
7672	5.34715	2.84715	2.96804
7673	5.34785	2.84785	2.96846
7674	5.34855	2.84855	2.96887
7675	5.34925	2.84924	2.96928
7676	5.34994	2.84994	2.9697
7677	5.35064	2.85064	2.97011
7678	5.35134	2.85134	2.97053
7679	5.35203	2.85203	2.97094
7680	5.35273	2.85273	2.97136
7681	5.35343	2.85343	2.97177
7682	5.35412	2.85412	2.97219
7683	5.35482	2.85482	2.9726
7684	5.35552	2.85552	2.97302
7685	5.35622	2.85621	2.97343
7686	5.35691	2.85691	2.97384
7687	5.35761	2.85761	2.97426
7688	5.35831	2.85831	2.97467
7689	5.359	2.859	2.97509
7690	5.3597	2.8597	2.9755
7691	5.3604	2.8604	2.97592
7692	5.36109	2.86109	2.97633
7693	5.36179	2.86179	2.97674
7694	5.36249	2.86249	2.97716
7695	5.36318	2.86318	2.97757
7696	5.36388	2.86388	2.97799
7697	5.36458	2.86458	2.9784
7698	5.36528	2.86528	2.97881
7699	5.36597	2.86597	2.97923
7700	5.36667	2.86667	2.97964
7701	5.36737	2.86737	2.98006
7702	5.36806	2.86806	2.98047
7703	5.36876	2.86876	2.98088
7704	5.36946	2.86946	2.9813
7705	5.37015	2.87015	2.98171
7706	5.37085	2.87085	2.98213
7707	5.37155	2.87155	2.98254
7708	5.37225	2.87224	2.98295
7709	5.37294	2.87294	2.98337
7710	5.37364	2.87364	2.98378
7711	5.37434	2.87434	2.98419
7712	5.37503	2.87503	2.98461
7713	5.37573	2.87573	2.98502
7714	5.37643	2.87643	2.98544
7715	5.37712	2.87712	2.98585
7716	5.37782	2.87782	2.98626
7717	5.37852	2.87852	2.98668
7718	5.37922	2.87921	2.98709
7719	5.37991	2.87991	2.9875
7720	5.38061	2.88061	2.98792
7721	5.38131	2.88131	2.98833
7722	5.382	2.882	2.98874
7723	5.3827	2.8827	2.98916
7724	5.3834	2.8834	2.98957
7725	5.38409	2.88409	2.98998
7726	5.38479	2.88479	2.9904
7727	5.38549	2.88549	2.99081
7728	5.38618	2.88618	2.99122
7729	5.38688	2.88688	2.99164
7730	5.38758	2.88758	2.99205
7731	5.38828	2.88828	2.99246
7732	5.38897	2.88897	2.99288
7733	5.38967	2.88967	2.99329
7734	5.39037	2.89037	2.9937
7735	5.39106	2.89106	2.99412
7736	5.39176	2.89176	2.99453
7737	5.39246	2.89246	2.99494
7738	5.39315	2.89315	2.99535
7739	5.39385	2.89385	2.99577
7740	5.39455	2.89455	2.99618
7741	5.39525	2.89524	2.99659
7742	5.39594	2.89594	2.99701
7743	5.39664	2.89664	2.99742
7744	5.39734	2.89734	2.99783
7745	5.39803	2.89803	2.99825
7746	5.39873	2.89873	2.99866
7747	5.39943	2.89943	2.99907
7748	5.40012	2.90012	2.99948
7749	5.40082	2.90082	2.9999
7750	5.40152	2.90152	3.00031
7751	5.40222	2.90221	3.00072
7752	5.40291	2.90291	3.00113
7753	5.40361	2.90361	3.00155
7754	5.40431	2.90431	3.00196
7755	5.405	2.905	3.00237
7756	5.4057	2.9057	3.00279
7757	5.4064	2.9064	3.0032
7758	5.40709	2.90709	3.00361
7759	5.40779	2.90779	3.00402
7760	5.40849	2.90849	3.00444
7761	5.40918	2.90918	3.00485
7762	5.40988	2.90988	3.00526
7763	5.41058	2.91058	3.00567
7764	5.41128	2.91128	3.00609
7765	5.41197	2.91197	3.0065
7766	5.41267	2.91267	3.00691
7767	5.41337	2.91337	3.00732
7768	5.41406	2.91406	3.00774
7769	5.41476	2.91476	3.00815
7770	5.41546	2.91546	3.00856
7771	5.41615	2.91615	3.00897
7772	5.41685	2.91685	3.00938
7773	5.41755	2.91755	3.0098
7774	5.41825	2.91824	3.01021
7775	5.41894	2.91894	3.01062
7776	5.41964	2.91964	3.01103
7777	5.42034	2.92034	3.01145
7778	5.42103	2.92103	3.01186
7779	5.42173	2.92173	3.01227
7780	5.42243	2.92243	3.01268
7781	5.42312	2.92312	3.01309
7782	5.42382	2.92382	3.01351
7783	5.42452	2.92452	3.01392
7784	5.42522	2.92521	3.01433
7785	5.42591	2.92591	3.01474
7786	5.42661	2.92661	3.01515
7787	5.42731	2.92731	3.01557
7788	5.428	2.928	3.01598
7789	5.4287	2.9287	3.01639
7790	5.4294	2.9294	3.0168
7791	5.43009	2.93009	3.01721
7792	5.43079	2.93079	3.01763
7793	5.43149	2.93149	3.01804
7794	5.43218	2.93218	3.01845
7795	5.43288	2.93288	3.01886
7796	5.43358	2.93358	3.01927
7797	5.43428	2.93428	3.01969
7798	5.43497	2.93497	3.0201
7799	5.43567	2.93567	3.02051
7800	5.43637	2.93637	3.02092
7801	5.43706	2.93706	3.02133
7802	5.43776	2.93776	3.02174
7803	5.43846	2.93846	3.02216
7804	5.43915	2.93915	3.02257
7805	5.43985	2.93985	3.02298
7806	5.44055	2.94055	3.02339
7807	5.44125	2.94124	3.0238
7808	5.44194	2.94194	3.02421
7809	5.44264	2.94264	3.02462
7810	5.44334	2.94334	3.02504
7811	5.44403	2.94403	3.02545
7812	5.44473	2.94473	3.02586
7813	5.44543	2.94543	3.02627
7814	5.44612	2.94612	3.02668
7815	5.44682	2.94682	3.02709
7816	5.44752	2.94752	3.02751
7817	5.44822	2.94821	3.02792
7818	5.44891	2.94891	3.02833
7819	5.44961	2.94961	3.02874
7820	5.45031	2.95031	3.02915
7821	5.451	2.951	3.02956
7822	5.4517	2.9517	3.02997
7823	5.4524	2.9524	3.03038
7824	5.45309	2.95309	3.0308
7825	5.45379	2.95379	3.03121
7826	5.45449	2.95449	3.03162
7827	5.45518	2.95518	3.03203
7828	5.45588	2.95588	3.03244
7829	5.45658	2.95658	3.03285
7830	5.45728	2.95728	3.03326
7831	5.45797	2.95797	3.03367
7832	5.45867	2.95867	3.03409
7833	5.45937	2.95937	3.0345
7834	5.46006	2.96006	3.03491
7835	5.46076	2.96076	3.03532
7836	5.46146	2.96146	3.03573
7837	5.46215	2.96215	3.03614
7838	5.46285	2.96285	3.03655
7839	5.46355	2.96355	3.03696
7840	5.46425	2.96424	3.03737
7841	5.46494	2.96494	3.03778
7842	5.46564	2.96564	3.0382
7843	5.46634	2.96634	3.03861
7844	5.46703	2.96703	3.03902
7845	5.46773	2.96773	3.03943
7846	5.46843	2.96843	3.03984
7847	5.46912	2.96912	3.04025
7848	5.46982	2.96982	3.04066
7849	5.47052	2.97052	3.04107
7850	5.47122	2.97121	3.04148
7851	5.47191	2.97191	3.04189
7852	5.47261	2.97261	3.0423
7853	5.47331	2.97331	3.04272
7854	5.474	2.974	3.04313
7855	5.4747	2.9747	3.04354
7856	5.4754	2.9754	3.04395
7857	5.47609	2.97609	3.04436
7858	5.47679	2.97679	3.04477
7859	5.47749	2.97749	3.04518
7860	5.47818	2.97818	3.04559
7861	5.47888	2.97888	3.046
7862	5.47958	2.97958	3.04641
7863	5.48028	2.98028	3.04682
7864	5.48097	2.98097	3.04723
7865	5.48167	2.98167	3.04764
7866	5.48237	2.98237	3.04805
7867	5.48306	2.98306	3.04846
7868	5.48376	2.98376	3.04888
7869	5.48446	2.98446	3.04929
7870	5.48515	2.98515	3.0497
7871	5.48585	2.98585	3.05011
7872	5.48655	2.98655	3.05052
7873	5.48725	2.98724	3.05093
7874	5.48794	2.98794	3.05134
7875	5.48864	2.98864	3.05175
7876	5.48934	2.98934	3.05216
7877	5.49003	2.99003	3.05257
7878	5.49073	2.99073	3.05298
7879	5.49143	2.99143	3.05339
7880	5.49212	2.99212	3.0538
7881	5.49282	2.99282	3.05421
7882	5.49352	2.99352	3.05462
7883	5.49422	2.99421	3.05503
7884	5.49491	2.99491	3.05544
7885	5.49561	2.99561	3.05585
7886	5.49631	2.99631	3.05626
7887	5.497	2.997	3.05667
7888	5.4977	2.9977	3.05708
7889	5.4984	2.9984	3.05749
7890	5.49909	2.99909	3.0579
7891	5.49979	2.99979	3.05831
7892	5.50049	3.00049	3.05872
7893	5.50118	3.00118	3.05913
7894	5.50188	3.00188	3.05954
7895	5.50258	3.00258	3.05995
7896	5.50328	3.00328	3.06036
7897	5.50397	3.00397	3.06077
7898	5.50467	3.00467	3.06119
7899	5.50537	3.00537	3.0616
7900	5.50606	3.00606	3.06201
7901	5.50676	3.00676	3.06242
7902	5.50746	3.00746	3.06283
7903	5.50815	3.00815	3.06324
7904	5.50885	3.00885	3.06365
7905	5.50955	3.00955	3.06406
7906	5.51025	3.01024	3.06447
7907	5.51094	3.01094	3.06488
7908	5.51164	3.01164	3.06529
7909	5.51234	3.01234	3.0657
7910	5.51303	3.01303	3.06611
7911	5.51373	3.01373	3.06652
