t, c	M(t), рад	E(t), рад	Teta(t), рад	
r(t), км	
V_r(t), м/с	
V_n(t), м/с	
V(t), м/с	
189	0.111129	0.12883	0.147926	2089.76	0.0291798	1.63273	1.633
190	0.111717	0.129511	0.148708	2089.79	0.0293328	1.63271	1.63298
191	0.112305	0.130192	0.149489	2089.82	0.0294858	1.63269	1.63295
192	0.112893	0.130873	0.15027	2089.85	0.0296387	1.63267	1.63293
193	0.113481	0.131554	0.151051	2089.88	0.0297916	1.63264	1.63291
194	0.114069	0.132235	0.151833	2089.91	0.0299445	1.63262	1.63289
195	0.114657	0.132916	0.152614	2089.94	0.0300974	1.6326	1.63287
196	0.115245	0.133597	0.153395	2089.97	0.0302502	1.63257	1.63285
197	0.115833	0.134278	0.154176	2090	0.030403	1.63255	1.63283
198	0.116421	0.134959	0.154957	2090.03	0.0305558	1.63252	1.63281
199	0.117009	0.13564	0.155738	2090.06	0.0307086	1.6325	1.63279
200	0.117597	0.136321	0.156519	2090.09	0.0308614	1.63248	1.63277
201	0.118184	0.137002	0.1573	2090.12	0.0310141	1.63245	1.63275
202	0.118772	0.137683	0.158081	2090.16	0.0311668	1.63243	1.63273
203	0.11936	0.138363	0.158862	2090.19	0.0313195	1.6324	1.6327
204	0.119948	0.139044	0.159643	2090.22	0.0314722	1.63238	1.63268
205	0.120536	0.139725	0.160424	2090.25	0.0316248	1.63235	1.63266
206	0.121124	0.140406	0.161205	2090.28	0.0317774	1.63233	1.63264
207	0.121712	0.141087	0.161986	2090.31	0.03193	1.6323	1.63262
208	0.1223	0.141768	0.162767	2090.35	0.0320826	1.63228	1.6326
209	0.122888	0.142449	0.163548	2090.38	0.0322351	1.63225	1.63257
210	0.123476	0.143129	0.164329	2090.41	0.0323876	1.63223	1.63255
211	0.124064	0.14381	0.165109	2090.44	0.0325401	1.6322	1.63253
212	0.124652	0.144491	0.16589	2090.48	0.0326926	1.63218	1.63251
213	0.12524	0.145172	0.166671	2090.51	0.032845	1.63215	1.63248
214	0.125828	0.145853	0.167452	2090.54	0.0329974	1.63213	1.63246
215	0.126416	0.146533	0.168232	2090.57	0.0331498	1.6321	1.63244
216	0.127004	0.147214	0.169013	2090.61	0.0333022	1.63208	1.63242
217	0.127592	0.147895	0.169794	2090.64	0.0334545	1.63205	1.63239
218	0.12818	0.148576	0.170574	2090.67	0.0336069	1.63202	1.63237
219	0.128768	0.149256	0.171355	2090.71	0.0337592	1.632	1.63235
220	0.129356	0.149937	0.172136	2090.74	0.0339114	1.63197	1.63232
221	0.129944	0.150618	0.172916	2090.78	0.0340637	1.63194	1.6323
222	0.130532	0.151299	0.173697	2090.81	0.0342159	1.63192	1.63228
223	0.13112	0.151979	0.174477	2090.84	0.0343681	1.63189	1.63225
224	0.131708	0.15266	0.175258	2090.88	0.0345202	1.63186	1.63223
225	0.132296	0.153341	0.176038	2090.91	0.0346724	1.63184	1.63221
226	0.132884	0.154021	0.176819	2090.95	0.0348245	1.63181	1.63218
227	0.133472	0.154702	0.177599	2090.98	0.0349766	1.63178	1.63216
228	0.13406	0.155383	0.178379	2091.02	0.0351286	1.63176	1.63213
229	0.134648	0.156063	0.17916	2091.05	0.0352807	1.63173	1.63211
230	0.135236	0.156744	0.17994	2091.09	0.0354327	1.6317	1.63208
231	0.135824	0.157424	0.18072	2091.12	0.0355846	1.63167	1.63206
232	0.136412	0.158105	0.181501	2091.16	0.0357366	1.63164	1.63204
233	0.137	0.158786	0.182281	2091.2	0.0358885	1.63162	1.63201
234	0.137588	0.159466	0.183061	2091.23	0.0360404	1.63159	1.63199
235	0.138176	0.160147	0.183841	2091.27	0.0361923	1.63156	1.63196
236	0.138764	0.160827	0.184621	2091.3	0.0363441	1.63153	1.63194
237	0.139352	0.161508	0.185402	2091.34	0.0364959	1.6315	1.63191
238	0.13994	0.162188	0.186182	2091.38	0.0366477	1.63148	1.63189
239	0.140528	0.162869	0.186962	2091.41	0.0367995	1.63145	1.63186
240	0.141116	0.163549	0.187742	2091.45	0.0369512	1.63142	1.63184
241	0.141704	0.16423	0.188522	2091.49	0.0371029	1.63139	1.63181
242	0.142292	0.16491	0.189302	2091.52	0.0372546	1.63136	1.63179
243	0.14288	0.165591	0.190082	2091.56	0.0374063	1.63133	1.63176
244	0.143468	0.166271	0.190862	2091.6	0.0375579	1.6313	1.63173
245	0.144056	0.166952	0.191642	2091.64	0.0377095	1.63127	1.63171
246	0.144644	0.167632	0.192422	2091.67	0.037861	1.63124	1.63168
247	0.145232	0.168312	0.193201	2091.71	0.0380126	1.63121	1.63166
248	0.14582	0.168993	0.193981	2091.75	0.0381641	1.63118	1.63163
249	0.146408	0.169673	0.194761	2091.79	0.0383156	1.63115	1.6316
250	0.146996	0.170354	0.195541	2091.83	0.038467	1.63112	1.63158
251	0.147584	0.171034	0.196321	2091.87	0.0386184	1.63109	1.63155
252	0.148172	0.171714	0.1971	2091.9	0.0387698	1.63106	1.63152
253	0.14876	0.172395	0.19788	2091.94	0.0389212	1.63103	1.6315
254	0.149348	0.173075	0.19866	2091.98	0.0390725	1.631	1.63147
255	0.149936	0.173755	0.199439	2092.02	0.0392238	1.63097	1.63144
256	0.150524	0.174436	0.200219	2092.06	0.0393751	1.63094	1.63142
257	0.151112	0.175116	0.200998	2092.1	0.0395263	1.63091	1.63139
258	0.1517	0.175796	0.201778	2092.14	0.0396775	1.63088	1.63136
259	0.152287	0.176476	0.202557	2092.18	0.0398287	1.63085	1.63134
260	0.152875	0.177157	0.203337	2092.22	0.0399799	1.63082	1.63131
261	0.153463	0.177837	0.204116	2092.26	0.040131	1.63079	1.63128
262	0.154051	0.178517	0.204896	2092.3	0.0402821	1.63076	1.63125
263	0.154639	0.179197	0.205675	2092.34	0.0404332	1.63072	1.63123
264	0.155227	0.179878	0.206455	2092.38	0.0405842	1.63069	1.6312
265	0.155815	0.180558	0.207234	2092.42	0.0407352	1.63066	1.63117
266	0.156403	0.181238	0.208013	2092.46	0.0408862	1.63063	1.63114
267	0.156991	0.181918	0.208792	2092.5	0.0410371	1.6306	1.63111
268	0.157579	0.182598	0.209572	2092.54	0.041188	1.63056	1.63108
269	0.158167	0.183278	0.210351	2092.59	0.0413389	1.63053	1.63106
270	0.158755	0.183958	0.21113	2092.63	0.0414898	1.6305	1.63103
271	0.159343	0.184639	0.211909	2092.67	0.0416406	1.63047	1.631
272	0.159931	0.185319	0.212688	2092.71	0.0417914	1.63044	1.63097
273	0.160519	0.185999	0.213467	2092.75	0.0419421	1.6304	1.63094
274	0.161107	0.186679	0.214246	2092.79	0.0420928	1.63037	1.63091
275	0.161695	0.187359	0.215025	2092.84	0.0422435	1.63034	1.63088
276	0.162283	0.188039	0.215804	2092.88	0.0423942	1.6303	1.63086
277	0.162871	0.188719	0.216583	2092.92	0.0425448	1.63027	1.63083
278	0.163459	0.189399	0.217362	2092.96	0.0426954	1.63024	1.6308
279	0.164047	0.190079	0.218141	2093.01	0.042846	1.6302	1.63077
280	0.164635	0.190759	0.21892	2093.05	0.0429965	1.63017	1.63074
281	0.165223	0.191439	0.219699	2093.09	0.043147	1.63014	1.63071
282	0.165811	0.192119	0.220478	2093.14	0.0432975	1.6301	1.63068
283	0.166399	0.192799	0.221257	2093.18	0.0434479	1.63007	1.63065
284	0.166987	0.193479	0.222036	2093.22	0.0435984	1.63004	1.63062
285	0.167575	0.194159	0.222814	2093.27	0.0437487	1.63	1.63059
286	0.168163	0.194839	0.223593	2093.31	0.0438991	1.62997	1.63056
287	0.168751	0.195518	0.224372	2093.35	0.0440494	1.62993	1.63053
288	0.169339	0.196198	0.22515	2093.4	0.0441997	1.6299	1.6305
289	0.169927	0.196878	0.225929	2093.44	0.0443499	1.62987	1.63047
290	0.170515	0.197558	0.226707	2093.49	0.0445001	1.62983	1.63044
291	0.171103	0.198238	0.227486	2093.53	0.0446503	1.6298	1.63041
292	0.171691	0.198918	0.228264	2093.58	0.0448004	1.62976	1.63038
293	0.172279	0.199597	0.229043	2093.62	0.0449505	1.62973	1.63035
294	0.172867	0.200277	0.229821	2093.67	0.0451006	1.62969	1.63032
295	0.173455	0.200957	0.230599	2093.71	0.0452506	1.62966	1.63028
296	0.174043	0.201637	0.231378	2093.76	0.0454006	1.62962	1.63025
297	0.174631	0.202316	0.232156	2093.8	0.0455506	1.62959	1.63022
298	0.175219	0.202996	0.232934	2093.85	0.0457005	1.62955	1.63019
299	0.175807	0.203676	0.233713	2093.89	0.0458504	1.62951	1.63016
300	0.176395	0.204356	0.234491	2093.94	0.0460003	1.62948	1.63013
301	0.176983	0.205035	0.235269	2093.99	0.0461501	1.62944	1.6301
302	0.177571	0.205715	0.236047	2094.03	0.0462999	1.62941	1.63006
303	0.178159	0.206395	0.236825	2094.08	0.0464497	1.62937	1.63003
304	0.178747	0.207074	0.237603	2094.12	0.0465994	1.62933	1.63
305	0.179335	0.207754	0.238381	2094.17	0.0467491	1.6293	1.62997
306	0.179923	0.208433	0.239159	2094.22	0.0468988	1.62926	1.62994
307	0.180511	0.209113	0.239937	2094.27	0.0470484	1.62923	1.6299
308	0.181099	0.209793	0.240715	2094.31	0.047198	1.62919	1.62987
309	0.181687	0.210472	0.241493	2094.36	0.0473475	1.62915	1.62984
310	0.182275	0.211152	0.242271	2094.41	0.0474971	1.62911	1.62981
311	0.182863	0.211831	0.243049	2094.45	0.0476465	1.62908	1.62977
312	0.183451	0.212511	0.243827	2094.5	0.047796	1.62904	1.62974
313	0.184039	0.21319	0.244604	2094.55	0.0479454	1.629	1.62971
314	0.184627	0.21387	0.245382	2094.6	0.0480948	1.62897	1.62968
315	0.185215	0.214549	0.24616	2094.65	0.0482441	1.62893	1.62964
316	0.185802	0.215229	0.246937	2094.69	0.0483934	1.62889	1.62961
317	0.18639	0.215908	0.247715	2094.74	0.0485427	1.62885	1.62958
318	0.186978	0.216587	0.248493	2094.79	0.0486919	1.62882	1.62954
319	0.187566	0.217267	0.24927	2094.84	0.0488411	1.62878	1.62951
320	0.188154	0.217946	0.250048	2094.89	0.0489903	1.62874	1.62948
321	0.188742	0.218625	0.250825	2094.94	0.0491394	1.6287	1.62944
322	0.18933	0.219305	0.251602	2094.99	0.0492885	1.62866	1.62941
323	0.189918	0.219984	0.25238	2095.04	0.0494375	1.62862	1.62937
324	0.190506	0.220663	0.253157	2095.09	0.0495865	1.62859	1.62934
325	0.191094	0.221343	0.253935	2095.14	0.0497355	1.62855	1.62931
326	0.191682	0.222022	0.254712	2095.19	0.0498844	1.62851	1.62927
327	0.19227	0.222701	0.255489	2095.24	0.0500333	1.62847	1.62924
328	0.192858	0.223381	0.256266	2095.29	0.0501822	1.62843	1.6292
329	0.193446	0.22406	0.257043	2095.34	0.050331	1.62839	1.62917
330	0.194034	0.224739	0.257821	2095.39	0.0504798	1.62835	1.62914
331	0.194622	0.225418	0.258598	2095.44	0.0506286	1.62831	1.6291
332	0.19521	0.226097	0.259375	2095.49	0.0507773	1.62827	1.62907
333	0.195798	0.226777	0.260152	2095.54	0.0509259	1.62823	1.62903
334	0.196386	0.227456	0.260929	2095.59	0.0510746	1.6282	1.629
335	0.196974	0.228135	0.261706	2095.64	0.0512232	1.62816	1.62896
336	0.197562	0.228814	0.262483	2095.69	0.0513717	1.62812	1.62893
337	0.19815	0.229493	0.263259	2095.74	0.0515203	1.62808	1.62889
338	0.198738	0.230172	0.264036	2095.8	0.0516687	1.62804	1.62886
339	0.199326	0.230851	0.264813	2095.85	0.0518172	1.628	1.62882
340	0.199914	0.23153	0.26559	2095.9	0.0519656	1.62795	1.62878
341	0.200502	0.232209	0.266367	2095.95	0.052114	1.62791	1.62875
342	0.20109	0.232888	0.267143	2096	0.0522623	1.62787	1.62871
343	0.201678	0.233567	0.26792	2096.06	0.0524106	1.62783	1.62868
344	0.202266	0.234246	0.268696	2096.11	0.0525588	1.62779	1.62864
345	0.202854	0.234925	0.269473	2096.16	0.052707	1.62775	1.6286
346	0.203442	0.235604	0.27025	2096.21	0.0528552	1.62771	1.62857
347	0.20403	0.236283	0.271026	2096.27	0.0530033	1.62767	1.62853
348	0.204618	0.236962	0.271802	2096.32	0.0531514	1.62763	1.6285
349	0.205206	0.237641	0.272579	2096.37	0.0532995	1.62759	1.62846
350	0.205794	0.23832	0.273355	2096.43	0.0534475	1.62755	1.62842
351	0.206382	0.238999	0.274132	2096.48	0.0535955	1.6275	1.62839
